Москва, 197
Московская область, 27
СанктПетербург, 5
Пензенская область, 5
Республика Коми, 4
Чеченская Республика, 4
Челябинская область, 3
Омская область, 3
Ленинградская область, 2
Мурманская область, 2
Новгородская область, 2
Хабаровский край, 2
Белгородская область, 1
Липецкая область, 1
Рязанская область, 1
Ярославская область, 1
Республика Башкортостан, 1
Республика Мордовия, 1
Кировская область, 1
Тюменская область, 1
ХантыМансийский АО, 1
Иркутская область, 1
Новосибирская область, 1
Томская область, 1
Республика Саха (Якутия), 1
Амурская область, 1
