Москва, 5795
Московская область, 803
СанктПетербург, 317
Мурманская область, 280
Республика Дагестан, 160
Нижегородская область, 157
КабардиноБалкарская Республика, 105
ЯмалоНенецкий АО, 104
Брянская область, 102
Краснодарский край, 96
Республика Татарстан, 86
Ростовская область, 85
Калужская область, 81
Оренбургская область, 81
Республика Башкортостан, 80
Ярославская область, 79
Республика Северная Осетия, 79
Тульская область, 75
Саратовская область, 74
Курская область, 69
Владимирская область, 66
Тюменская область, 66
Чувашская Республика, 64
Рязанская область, 61
Новосибирская область, 61
Самарская область, 60
Ленинградская область, 59
Республика Мордовия, 59
Ставропольский край, 57
Тамбовская область, 53
Республика Ингушетия, 53
Свердловская область, 53
Приморский край, 53
Челябинская область, 51
Республика Марий Эл, 49
Калининградская область, 45
Липецкая область, 43
Удмуртская Республика, 43
Волгоградская область, 42
Красноярский край, 42
Архангельская область, 39
Хабаровский край, 39
Республика Калмыкия, 38
Алтайский край, 36
Пермский край, 35
Воронежская область, 34
Омская область, 34
Кировская область, 33
Белгородская область, 31
Забайкальский край, 31
Чеченская Республика, 30
Республика Хакасия, 30
Ивановская область, 29
Ульяновская область, 29
Республика Саха (Якутия), 29
Камчатский край, 28
Пензенская область, 27
Иркутская область, 27
Новгородская область, 24
Орловская область, 19
Тверская область, 19
ХантыМансийский АО, 18
Республика Бурятия, 18
Астраханская область, 17
Костромская область, 13
Кемеровская область, 13
Смоленская область, 12
КарачаевоЧеркесская Республика, 11
Томская область, 9
Республика Адыгея, 7
Республика Коми, 6
Амурская область, 5
Республика Карелия, 4
Вологодская область, 4
Республика Тыва, 4
Ненецкий АО, 2
Сахалинская область, 2
Еврейская АО, 2
г Севастополь, 2
Псковская область, 1
Курганская область, 1
Республика Крым, 1
