Москва, 591
Московская область, 82
СанктПетербург, 35
Республика Коми, 31
Республика Татарстан, 16
Краснодарский край, 11
Ивановская область, 10
Тульская область, 10
Вологодская область, 10
Воронежская область, 9
Ставропольский край, 9
Республика Марий Эл, 9
Нижегородская область, 9
Липецкая область, 8
Тамбовская область, 8
Республика Бурятия, 8
Волгоградская область, 7
Архангельская область, 6
Республика Адыгея, 6
Брянская область, 5
Рязанская область, 5
Ленинградская область, 5
Республика Дагестан, 5
Пензенская область, 5
Алтайский край, 5
Белгородская область, 4
Свердловская область, 4
Челябинская область, 4
Мурманская область, 3
Республика Северная Осетия, 3
Красноярский край, 3
Иркутская область, 3
Владимирская область, 2
Тверская область, 2
Республика Карелия, 2
Новгородская область, 2
Чувашская Республика, 2
Оренбургская область, 2
Республика Хакасия, 2
Кемеровская область, 2
Калужская область, 1
Костромская область, 1
Орловская область, 1
Смоленская область, 1
Псковская область, 1
Чеченская Республика, 1
Республика Мордовия, 1
Ульяновская область, 1
Республика Крым, 1
