Москва, 1959
Московская область, 472
СанктПетербург, 424
Республика Мордовия, 65
Республика Дагестан, 59
Нижегородская область, 54
Республика Ингушетия, 38
Оренбургская область, 38
Тверская область, 37
Республика Адыгея, 36
Тюменская область, 34
Республика Марий Эл, 32
Рязанская область, 30
Краснодарский край, 30
Красноярский край, 29
Брянская область, 27
Курская область, 25
Тульская область, 25
Владимирская область, 24
Ленинградская область, 24
КабардиноБалкарская Республика, 23
Ростовская область, 23
Республика Башкортостан, 22
Новгородская область, 21
Калужская область, 20
Воронежская область, 19
Ярославская область, 19
КарачаевоЧеркесская Республика, 19
Кировская область, 18
ХантыМансийский АО, 18
Хабаровский край, 18
Республика Калмыкия, 17
Саратовская область, 17
Республика Татарстан, 16
Удмуртская Республика, 16
Ульяновская область, 15
Республика Коми, 14
Ивановская область, 13
Республика Северная Осетия, 13
Самарская область, 13
Белгородская область, 12
Липецкая область, 12
Орловская область, 12
Калининградская область, 12
Ставропольский край, 12
Чувашская Республика, 12
Пензенская область, 12
Пермский край, 12
Новосибирская область, 12
Республика Хакасия, 11
Вологодская область, 10
Костромская область, 9
Приморский край, 9
Мурманская область, 8
Камчатский край, 8
Смоленская область, 7
Чеченская Республика, 7
Сахалинская область, 7
ЯмалоНенецкий АО, 6
Еврейская АО, 6
Псковская область, 5
Алтайский край, 5
Астраханская область, 4
Волгоградская область, 4
Свердловская область, 4
Челябинская область, 4
Кемеровская область, 4
г Севастополь, 4
Республика Бурятия, 3
Омская область, 3
Республика Саха (Якутия), 3
Республика Крым, 3
Иркутская область, 2
Забайкальский край, 2
Амурская область, 2
Республика Карелия, 1
Архангельская область, 1
Курганская область, 1
Республика Тыва, 1
Чукотский АО, 1
Республика Алтай, 1
