Москва, 3505
Московская область, 937
СанктПетербург, 525
Нижегородская область, 229
Ростовская область, 112
Саратовская область, 107
Свердловская область, 105
Тульская область, 101
Калужская область, 99
Мурманская область, 93
Ярославская область, 92
Краснодарский край, 92
Рязанская область, 91
Республика Башкортостан, 89
Республика Дагестан, 88
Приморский край, 87
Волгоградская область, 86
Брянская область, 85
Республика Татарстан, 84
ХантыМансийский АО, 83
Тамбовская область, 82
Чувашская Республика, 81
Курская область, 78
Ульяновская область, 78
Белгородская область, 76
Республика Северная Осетия, 73
Ленинградская область, 72
КабардиноБалкарская Республика, 71
Самарская область, 70
Челябинская область, 69
Ивановская область, 68
Владимирская область, 65
Новосибирская область, 64
Республика Саха (Якутия), 63
Красноярский край, 61
Ставропольский край, 59
Пензенская область, 56
Тверская область, 53
Орловская область, 52
Архангельская область, 52
Республика Марий Эл, 52
Пермский край, 52
Липецкая область, 50
ЯмалоНенецкий АО, 50
Хабаровский край, 50
Тюменская область, 45
Смоленская область, 41
Республика Бурятия, 41
Республика Адыгея, 40
Омская область, 40
Воронежская область, 39
Астраханская область, 39
Республика Хакасия, 38
Алтайский край, 38
Вологодская область, 37
Республика Калмыкия, 37
Республика Ингушетия, 36
Калининградская область, 35
Кировская область, 35
Оренбургская область, 35
Забайкальский край, 32
Республика Тыва, 30
Республика Коми, 29
Чеченская Республика, 27
Республика Мордовия, 25
Иркутская область, 25
Псковская область, 19
КарачаевоЧеркесская Республика, 18
Камчатский край, 18
Новгородская область, 14
Удмуртская Республика, 14
Томская область, 14
Республика Крым, 13
Кемеровская область, 11
Костромская область, 8
Республика Карелия, 8
Амурская область, 8
Курганская область, 6
Чукотский АО, 5
Республика Алтай, 4
Магаданская область, 3
Сахалинская область, 3
Еврейская АО, 3
