Москва, 2516
Московская область, 862
СанктПетербург, 384
Нижегородская область, 221
Ростовская область, 152
Красноярский край, 146
Калужская область, 123
Самарская область, 121
Иркутская область, 120
Республика Дагестан, 113
Брянская область, 111
Ярославская область, 107
ХантыМансийский АО, 102
Республика Саха (Якутия), 99
Волгоградская область, 98
Тульская область, 97
Пензенская область, 97
Саратовская область, 97
Ульяновская область, 97
Архангельская область, 95
Чувашская Республика, 95
Краснодарский край, 92
Республика Татарстан, 90
Свердловская область, 90
Рязанская область, 88
Курская область, 85
Белгородская область, 82
Республика Башкортостан, 81
Новосибирская область, 81
КабардиноБалкарская Республика, 80
Ставропольский край, 77
Тамбовская область, 75
Алтайский край, 71
Орловская область, 68
Кировская область, 68
Смоленская область, 67
Липецкая область, 65
Республика Северная Осетия, 62
Челябинская область, 62
Ивановская область, 61
Хабаровский край, 61
Новгородская область, 60
Омская область, 60
Владимирская область, 59
Ленинградская область, 57
Республика Тыва, 52
Приморский край, 51
Астраханская область, 50
Республика Адыгея, 49
Тюменская область, 45
Воронежская область, 44
Республика Ингушетия, 44
Калининградская область, 43
Пермский край, 43
Оренбургская область, 42
Республика Марий Эл, 41
Вологодская область, 40
Тверская область, 37
Мурманская область, 32
Республика Мордовия, 32
Камчатский край, 32
Забайкальский край, 31
ЯмалоНенецкий АО, 29
Томская область, 28
КарачаевоЧеркесская Республика, 25
Республика Коми, 24
Чеченская Республика, 24
Псковская область, 23
Республика Калмыкия, 23
Республика Бурятия, 19
Удмуртская Республика, 18
Республика Карелия, 16
Кемеровская область, 15
Амурская область, 15
Республика Хакасия, 11
Костромская область, 7
Магаданская область, 5
Республика Алтай, 3
Еврейская АО, 3
Курганская область, 2
Сахалинская область, 2
Республика Крым, 2
Чукотский АО, 1
Севастополь, 1
