Москва, 212
Республика Коми, 15
СанктПетербург, 8
Московская область, 7
Республика Бурятия, 5
Архангельская область, 4
Белгородская область, 3
Псковская область, 3
Республика Адыгея, 3
Республика Дагестан, 3
Кировская область, 3
Владимирская область, 2
Ивановская область, 2
Рязанская область, 2
Вологодская область, 2
Ленинградская область, 2
Мурманская область, 2
КабардиноБалкарская Республика, 2
Республика Марий Эл, 2
Пермский край, 2
Саратовская область, 2
Челябинская область, 2
Красноярский край, 2
Калужская область, 1
Липецкая область, 1
Тверская область, 1
Тульская область, 1
Калининградская область, 1
Республика Калмыкия, 1
Ставропольский край, 1
Оренбургская область, 1
Республика Хакасия, 1
Алтайский край, 1
Иркутская область, 1
Новосибирская область, 1
