Москва, 1030
Московская область, 152
СанктПетербург, 80
Нижегородская область, 33
Брянская область, 26
Республика Дагестан, 26
Республика Башкортостан, 25
Республика Татарстан, 23
Ульяновская область, 22
Курская область, 21
Красноярский край, 21
Рязанская область, 17
Ставропольский край, 14
Краснодарский край, 13
Свердловская область, 13
Республика Калмыкия, 9
Ростовская область, 9
ЯмалоНенецкий АО, 9
Чеченская Республика, 8
Тюменская область, 8
Алтайский край, 8
Тверская область, 7
Чувашская Республика, 7
Новосибирская область, 7
Владимирская область, 6
Калужская область, 6
Кировская область, 6
Челябинская область, 6
Орловская область, 5
Ленинградская область, 5
Волгоградская область, 5
Камчатский край, 5
Смоленская область, 4
Липецкая область, 3
Калининградская область, 3
КабардиноБалкарская, 3
Республика Хакасия, 3
Республика Саха (Якутия), 3
Приморский край, 3
Ивановская область, 2
Иркутская область, 2
Амурская область, 2
Вологодская область, 1
Самарская область, 1
Саратовская область, 1
Республика Бурятия, 1
Кемеровская область, 1
Хабаровский край, 1
г Севастополь, 1
