Москва, 267
Республика Коми, 32
СанктПетербург, 27
Московская область, 15
Саратовская область, 11
Вологодская область, 7
Челябинская область, 7
Ленинградская область, 6
Республика Бурятия, 6
Красноярский край, 6
Тульская область, 5
Краснодарский край, 5
Воронежская область, 4
Волгоградская область, 4
Пензенская область, 4
Омская область, 4
Курская область, 3
Тамбовская область, 3
ХантыМансийский АО, 3
Брянская область, 2
Ивановская область, 2
Республика Дагестан, 2
КабардиноБалкарская Республика, 2
Республика Северная Осетия, 2
Владимирская область, 1
Липецкая область, 1
Тверская область, 1
Чеченская Республика, 1
Республика Башкортостан, 1
Республика Мордовия, 1
Алтайский край, 1
Новосибирская область, 1
Приморский край, 1
Хабаровский край, 1
Сахалинская область, 1
