Москва, 595
Московская область, 43
СанктПетербург, 22
Нижегородская область, 13
Ленинградская область, 11
Республика Дагестан, 10
Калининградская область, 7
Пермский край, 7
Ставропольский край, 5
Оренбургская область, 5
Свердловская область, 5
Республика Бурятия, 5
Красноярский край, 5
Липецкая область, 4
Мурманская область, 4
Ростовская область, 4
Иркутская область, 4
Вологодская область, 3
Калужская область, 2
Республика Коми, 2
Республика Северная Осетия, 2
Республика Башкортостан, 2
Республика Марий Эл, 2
Самарская область, 2
ЯмалоНенецкий АО, 2
Омская область, 2
Белгородская область, 1
Республика Адыгея, 1
Алтайский край, 1
