Москва, 6703
Московская область, 842
Нижегородская область, 312
СанктПетербург, 306
Республика Дагестан, 105
Республика Татарстан, 105
Краснодарский край, 99
ЯмалоНенецкий АО, 93
Республика Северная Осетия, 89
Рязанская область, 86
Тульская область, 85
КабардиноБалкарская Республика, 83
Республика Башкортостан, 83
Ростовская область, 80
Калужская область, 79
Владимирская область, 78
Свердловская область, 76
Брянская область, 75
Тамбовская область, 75
Курская область, 68
Самарская область, 67
Новосибирская область, 67
Волгоградская область, 64
Ленинградская область, 63
Ивановская область, 58
Чувашская Республика, 58
Республика Коми, 56
Смоленская область, 55
Ярославская область, 55
Орловская область, 52
Республика Ингушетия, 49
Республика Бурятия, 49
Липецкая область, 47
Приморский край, 43
Хабаровский край, 43
Республика Мордовия, 41
Саратовская область, 41
Республика Саха (Якутия), 37
Мурманская область, 35
Белгородская область, 34
Воронежская область, 34
Пензенская область, 34
Ульяновская область, 32
Республика Крым, 32
Республика Марий Эл, 31
Оренбургская область, 31
Чеченская Республика, 29
Республика Калмыкия, 28
Челябинская область, 27
Пермский край, 26
Архангельская область, 25
Астраханская область, 25
Кировская область, 25
Тюменская область, 25
Ставропольский край, 23
Красноярский край, 23
Новгородская область, 21
Костромская область, 18
Кемеровская область, 18
Псковская область, 17
Алтайский край, 17
Тверская область, 16
Калининградская область, 16
Забайкальский край, 16
ХантыМансийский АО, 14
Республика Хакасия, 12
Омская область, 11
Республика Карелия, 9
КарачаевоЧеркесская Республика, 6
Иркутская область, 6
Амурская область, 6
Еврейская АО, 6
г Севастополь, 6
Вологодская область, 5
Курганская область, 5
Республика Адыгея, 4
Республика Тыва, 4
Республика Алтай, 2
Томская область, 2
Камчатский край, 2
Магаданская область, 2
Сахалинская область, 2
Ненецкий автономный округ, 1
Чукотский АО, 1
