Москва, 5948
Московская область, 822
СанктПетербург, 295
Нижегородская область, 252
Мурманская область, 238
Республика Дагестан, 136
КабардиноБалкарская Республика, 90
Республика Башкортостан, 87
Брянская область, 86
Самарская область, 85
Тульская область, 83
Краснодарский край, 82
Ярославская область, 76
Астраханская область, 76
Свердловская область, 75
Ростовская область, 72
Калужская область, 71
Республика Татарстан, 71
Республика Северная Осетия, 69
Орловская область, 68
Курская область, 67
Челябинская область, 63
Ленинградская область, 62
Тамбовская область, 60
Владимирская область, 55
Рязанская область, 55
Ставропольский край, 55
Чувашская Республика, 55
Тверская область, 51
Республика Ингушетия, 51
ЯмалоНенецкий АО, 51
Новосибирская область, 51
Саратовская область, 50
Алтайский край, 47
Республика Мордовия, 43
Волгоградская область, 42
Кировская область, 42
Калининградская область, 41
Республика Марий Эл, 40
Липецкая область, 39
Пермский край, 39
Приморский край, 39
Ульяновская область, 38
Воронежская область, 37
Тюменская область, 37
Белгородская область, 35
ХантыМансийский АО, 35
Хабаровский край, 34
Пензенская область, 31
Республика Бурятия, 30
Республика Калмыкия, 29
Чеченская Республика, 28
Оренбургская область, 28
Удмуртская Республика, 27
Новгородская область, 26
Камчатский край, 25
Ивановская область, 22
Архангельская область, 22
Республика Коми, 20
Вологодская область, 20
Иркутская область, 20
Республика Саха (Якутия), 19
Псковская область, 18
КарачаевоЧеркесская Республика, 18
Красноярский край, 17
Томская область, 17
Костромская область, 12
Забайкальский край, 12
Ненецкий АО, 11
Кемеровская область, 11
Омская область, 11
Республика Адыгея, 10
Смоленская область, 9
Еврейская АО, 9
Амурская область, 7
Республика Хакасия, 6
Республика Карелия, 4
Республика Крым, 4
Республика Тыва, 3
г Севастополь, 3
Курганская область, 2
Магаданская область, 2
Сахалинская область, 2
Республика Алтай, 1
Чукотский АО, 1
