Москва, 2871
Московская область, 638
Нижегородская область, 207
Республика Дагестан, 167
СанктПетербург, 161
Рязанская область, 85
Камчатский край, 85
Республика Татарстан, 70
Курская область, 69
Тульская область, 69
Ростовская область, 65
Тамбовская область, 61
Свердловская область, 59
Челябинская область, 58
Краснодарский край, 57
Калужская область, 56
Республика Северная Осетия, 53
Орловская область, 44
Брянская область, 43
Владимирская область, 43
Ленинградская область, 43
Республика Башкортостан, 43
Республика Мордовия, 42
Чувашская Республика, 42
Новосибирская область, 42
Республика Ингушетия, 38
Смоленская область, 35
Самарская область, 35
Тверская область, 34
Новгородская область, 33
Ставропольский край, 33
Хабаровский край, 33
Республика Марий Эл, 31
Волгоградская область, 30
КабардиноБалкарская Республика, 29
Калининградская область, 28
Мурманская область, 28
Белгородская область, 27
ЯмалоНенецкий АО, 27
Алтайский край, 27
Кировская область, 26
Ярославская область, 25
Липецкая область, 24
Ульяновская область, 24
Приморский край, 24
ХантыМансийский АО, 23
Республика Бурятия, 23
Пензенская область, 22
Саратовская область, 22
Астраханская область, 21
Воронежская область, 20
Чеченская Республика, 20
Пермский край, 20
КарачаевоЧеркесская Республика, 19
Красноярский край, 19
Еврейская АО, 15
Псковская область, 14
Оренбургская область, 14
Тюменская область, 13
Республика Карелия, 12
Республика Коми, 12
Республика Калмыкия, 12
Республика Алтай, 12
Костромская область, 10
Вологодская область, 10
Ненецкий автономный округ, 9
Омская область, 9
Томская область, 9
Ивановская область, 8
Архангельская область, 8
Республика Адыгея, 8
Республика Хакасия, 8
Республика Саха (Якутия), 7
Забайкальский край, 6
Удмуртская Республика, 5
Кемеровская область, 4
Амурская область, 4
Республика Тыва, 3
Магаданская область, 3
г Севастополь, 3
Курганская область, 2
Чукотский АО, 2
Республика Крым, 2
Сахалинская область, 1
